"brand","model","model_year","fuel_type","transmission","ext_col","int_col","accident","clean_title","Horsepower","Engine_Size","Cylinders","Mileage","Price"
"Nissan","Versa 1.6 SL",2015,"Gasoline","CVT Transmission","White","Black","At least 1 accident or damage reported","Yes",109,1.6,4,85768,8250
"Mercedes-Benz","AMG GT 53 Base",2022,"Hybrid","Transmission w/Dual Shift Mode","Gray","Red","None reported","Yes",429,3,6,2235,110000
"Buick","Enclave Avenir",2019,"Gasoline","9-Speed Automatic","Dark Slate Metallic","Ebony / Ebony Accents","None reported","Yes",332.283838699594,3.6,6,121521,26772
"Porsche","911 GT3",2015,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",475,3.8,6,23700,144940
"BMW","328 i",2013,"Gasoline","A/T","White","Beige","None reported","Yes",230,3,6,124000,11900
"Acura","ILX Premium Package",2018,"Gasoline","A/T","Black","Black","None reported","Yes",201,2.4,4,32260,20999
"Lexus","GX 460 Base",2015,"Gasoline","6-Speed A/T","Black","Black","None reported","Yes",301,4.6,8,92000,28000
"Toyota","Land Cruiser Base",2010,"Gasoline","6-Speed A/T","Black","Beige","At least 1 accident or damage reported","Yes",381,5.7,8,269885,22500
"Chevrolet","Corvette Base",2008,"Gasoline","6-Speed A/T","Red","Red","None reported","Yes",430,6.2,8,51855,35900
"Mazda","Mazda6 i Touring",2015,"Gasoline","6-Speed M/T","White","Beige","At least 1 accident or damage reported","Yes",184,2.5,4,124000,12900
"Jaguar","F-TYPE R",2015,"Gasoline","8-Speed A/T","Blue","Red","None reported","Yes",550,5,8,26000,52500
"Audi","A3 2.0T Premium",2018,"Gasoline","6-Speed A/T","Gray","Silver","At least 1 accident or damage reported","Yes",220,2,4,36500,25500
"Chevrolet","Camaro 2SS",2022,"Gasoline","10-Speed A/T","Black","Black","None reported","Yes",455,6.2,8,1400,54900
"Jeep","Wrangler Unlimited Sport S",2018,"Gasoline","A/T","Black","Black","None reported","Yes",285,3.6,6,17000,38500
"Honda","Civic Sport",2021,"Gasoline","Automatic CVT","Black","Black","None reported","Yes",332.283838699594,1.5,6,42750,25698
"Porsche","Cayman Base",2011,"Gasoline","6-Speed M/T","White","Beige","None reported","Yes",265,2.9,6,67998,30000
"Ford","Mustang GT",2008,"Gasoline","5-Speed M/T","Black","Red","At least 1 accident or damage reported","Yes",300,4.6,8,64500,16000
"Toyota","FJ Cruiser Base",2007,"Gasoline","6-Speed M/T","Blue","Black","None reported","Yes",239,4,6,102000,24900
"Land","Rover Discovery SE",2004,"Gasoline","A/T","Green","Beige","None reported","Yes",217,4.6,8,145000,15500
"Porsche","718 Boxster S",2018,"Gasoline","A/T","Blue","Black","At least 1 accident or damage reported","Yes",350,2.5,4,50000,55000
"Chevrolet","Corvette Base",2004,"Gasoline","A/T","Blue","Beige","None reported","Yes",350,5.7,8,37622,25500
"Toyota","Avalon Limited",2006,"Gasoline","5-Speed A/T","Green","Beige","None reported","Yes",268,3.5,6,89987,9499
"INFINITI","QX80 Base",2015,"Gasoline","7-Speed Automatic","Black Obsidian","Black","None reported","Yes",332.283838699594,5.6,6,136390,20470
"Chevrolet","Camaro 2SS",2015,"Gasoline","Transmission w/Dual Shift Mode","Black","Beige","None reported","Yes",426,6.2,8,27000,33000
"Jeep","Liberty Renegade",2004,"Gasoline","4-Speed A/T","Beige","Beige","At least 1 accident or damage reported","Yes",210,3.7,6,144770,6500
"Toyota","4Runner Trail",2011,"Gasoline","Transmission w/Dual Shift Mode","Black","Beige","None reported","Yes",270,4,6,157000,23500
"BMW","328 i xDrive",2010,"Gasoline","Transmission w/Dual Shift Mode","Silver","Black","At least 1 accident or damage reported","Yes",230,3,6,132000,8500
"Ford","Excursion Limited Ultimate",2002,"Diesel","4-Speed A/T","Gold","Gold","None reported","Yes",250,7.3,8,137000,15000
"Lexus","IS 300 Base",2018,"Gasoline","A/T","White","Gray","At least 1 accident or damage reported","Yes",260,3.5,6,50992,28000
"Cadillac","CTS Performance",2010,"Gasoline","6-Speed A/T","Black","Black","None reported","Yes",270,3,6,105760,12900
"Lexus","LC 500 Base",2018,"Gasoline","10-Speed A/T","Black","Black","None reported","Yes",471,5,8,29800,68495
"BMW","540 i xDrive",2019,"Gasoline","Transmission w/Dual Shift Mode","Blue","Black","At least 1 accident or damage reported","Yes",335,3,6,21000,42000
"Chevrolet","Corvette Base",1998,"Gasoline","A/T","Black","Black","None reported","Yes",340,5.7,8,152195,9900
"Hummer","H2 Base",2006,"Gasoline","A/T","Orange","Black","At least 1 accident or damage reported","Yes",325,6,8,169900,16900
"Volvo","XC90 3.2",2008,"Gasoline","A/T","Black","Beige","None reported","Yes",235,3.2,6,196000,6499
"Jeep","Wrangler Unlimited Sahara",2009,"Gasoline","A/T","Black","Black","At least 1 accident or damage reported","Yes",202,3.8,6,180036,9100
"Land","Rover Discovery HSE LUXURY",2017,"Gasoline","Transmission w/Dual Shift Mode","Gray","Gray","None reported","Yes",340,3,6,57918,33500
"BMW","340 i",2017,"Gasoline","8-Speed A/T","Silver","Black","None reported","Yes",320,3,6,98600,26500
"Ford","F-250 Lariat",2018,"Diesel","6-Speed A/T","Silver","Black","At least 1 accident or damage reported","Yes",450,6.7,8,120000,55000
"BMW","M3 Competition",2022,"Gasoline","8-Speed A/T","Gray","Orange","None reported","Yes",503,3,6,14269,80000
"Lexus","LC 500 Base",2022,"Gasoline","A/T","White","Black","None reported","Yes",471,5,8,6875,89000
"Honda","CR-V Touring",2019,"Gasoline","Automatic CVT","White","Gray","None reported","No",332.283838699594,1.5,6,55100,28324
"Porsche","Panamera S",2012,"Gasoline","7-Speed A/T","White","Black","","No",400,4.8,8,49000,41500
"BMW","750 i",2009,"Gasoline","A/T","White","Brown","None reported","Yes",400,4.4,8,74600,15000
"Audi","A7 3.0T Premium",2019,"Hybrid","Transmission w/Dual Shift Mode","Black","Black","At least 1 accident or damage reported","Yes",335,3,6,45900,41500
"Chrysler","200 Limited",2015,"E85 Flex Fuel","A/T","Black","Black","","No",184,2.4,4,95271,12468
"Ford","F-150 XL",2021,"Gasoline","10-Speed Automatic","Agate Black Metallic","Black","None reported","Yes",332.283838699594,2.7,6,88883,33172
"Dodge","Grand Caravan R/T",2013,"E85 Flex Fuel","6-Speed A/T","Red","Black","None reported","Yes",283,3.6,6,43000,35000
"Ford","Focus SE",2018,"E85 Flex Fuel","A/T","Gray","Black","At least 1 accident or damage reported","Yes",160,2,4,33700,12000
"RAM","2500 Big Horn",2016,"Diesel","6-Speed Automatic","Bright White Clearcoat","Diesel Gray / Black","None reported","Yes",332.283838699594,6.7,6,95115,43640
"Lotus","Elise Base",2005,"Gasoline","M/T","Red","Black","","No",190,1.8,4,25250,44000
"Chevrolet","Corvette Base",2007,"Gasoline","6-Speed A/T","Red","Red","None reported","Yes",400,6,8,20200,27500
"Audi","allroad 2.0T Prestige",2013,"Gasoline","8-Speed A/T","Silver","Black","None reported","Yes",211,2,4,104457,17900
"McLaren","570S Spider",2018,"Gasoline","7-Speed Automatic with Auto-Shift","Vega Blue","Black","None reported","No",332.283838699594,3.8,6,8984,171900
"Chevrolet","Express 2500 Work Van",2017,"Gasoline","A/T","Silver","Unknown","None reported","Yes",285,4.8,8,76000,41400
"Chevrolet","Traverse High Country",2020,"Gasoline","9-Speed Automatic","Stone Gray Metallic","Jet Black","None reported","Yes",332.283838699594,3.6,6,56247,39244
"Acura","ILX Technology Plus Package",2016,"Gasoline","A/T","Black","Black","At least 1 accident or damage reported","Yes",201,2.4,4,61000,21000
"Chevrolet","Camaro 1LT",2019,"Gasoline","8-Speed Automatic","Summit White","Jet Black","None reported","No",332.283838699594,3.6,6,9111,27599
"Lexus","ES 350 Base",2015,"Gasoline","Automatic","Matador Red Mica","Parchment","None reported","No",332.283838699594,3.71083587046776,6,100900,21998
"Ford","F-150 XLT",2021,"Gasoline","10-Speed Automatic","Black","Unknown","None reported","Yes",332.283838699594,2.7,6,24207,43430
"Tesla","Model Y Long Range",2022,"","Automatic","Silver","Black","None reported","No",332.283838699594,3.71083587046776,6,9411,47998
"Chevrolet","Corvette Z06",2006,"Gasoline","6-Speed M/T","Silver","Black","None reported","Yes",505,7,8,21000,47500
"Cadillac","CTS 3.6L Premium Luxury",2019,"Gasoline","Transmission w/Dual Shift Mode","Silver","Black","At least 1 accident or damage reported","Yes",335,3.6,6,136150,22500
"BMW","M3 Base",2009,"Gasoline","7-Speed A/T","Silver","Gray","At least 1 accident or damage reported","Yes",420,4,8,78414,28750
"Mazda","Mazda3 FWD w/Preferred Package",2019,"Gasoline","6-Speed A/T","Red","Beige","None reported","Yes",186,2.5,4,60800,19900
"Ford","Maverick XLT",2022,"Hybrid","CVT Transmission","Gray","Gray","None reported","Yes",191,2.5,4,16400,34000
"Toyota","Highlander Hybrid Limited",2018,"Hybrid","CVT Transmission","Brown","Beige","None reported","Yes",306,3.5,6,62200,35707
"BMW","X6 xDrive40i",2021,"Hybrid","SCHEDULED FOR OR IN PRODUCTION","Black Sapphire Metallic","Black","At least 1 accident or damage reported","No",332.283838699594,3.71083587046776,6,72903,53998
"Lincoln","Town Car Signature",2003,"Gasoline","4-Speed A/T","Gray","Beige","None reported","Yes",239,4.6,8,142215,5000
"Mercedes-Benz","SL-Class SL550 Roadster",2007,"Gasoline","A/T","Black","Black","None reported","Yes",382,5.5,8,150000,8000
"Ford","Mustang GT",1998,"Gasoline","A/T","Silver","Black","None reported","Yes",225,4.6,8,49170,12500
"Chevrolet","Suburban 1500 LT",2015,"Gasoline","6-Speed A/T","Silver","Black","None reported","Yes",355,5.3,8,167500,18000
"Ford","Fusion SE",2016,"Gasoline","6-Speed A/T","Silver","Brown","None reported","Yes",231,2,4,110450,11000
"Audi","S4 3.0T Premium Plus",2014,"Gasoline","6-Speed M/T","Gray","Black","At least 1 accident or damage reported","Yes",333,3,6,106000,23000
"Chevrolet","Suburban Premier",2017,"Gasoline","6-Speed A/T","White","Black","None reported","Yes",355,5.3,8,92728,34900
"Ford","Bronco Big Bend",2022,"Gasoline","A/T","Gray","Unknown","None reported","Yes",275,2.3,4,17000,44000
"Ford","F-250 XL",2016,"E85 Flex Fuel","6-Speed A/T","White","Gray","None reported","Yes",385,6.2,8,75200,22000
"Dodge","Challenger SRT Hellcat",2015,"Gasoline","A/T","Green","Black","None reported","Yes",707,6.2,8,1800,64990
"Toyota","Tacoma TRD Sport",2019,"Gasoline","Automatic","Barcelona Red","Black","None reported","No",332.283838699594,3.71083587046776,6,36283,39598
"Audi","Q5 S line Premium Plus",2023,"Hybrid","Automatic","Mythos Black Metallic","Rock Gray","None reported","No",332.283838699594,3.71083587046776,6,6682,47798
"Jeep","Wrangler Sport",2018,"Gasoline","8-Speed Automatic","Black Clearcoat","Black","None reported","No",332.283838699594,2,6,23399,28999
"Genesis","G80 3.8",2017,"Gasoline","8-Speed A/T","Brown","Beige","None reported","Yes",311,3.8,6,29720,29500
"Mercedes-Benz","SL-Class SL63 AMG Roadster",2009,"Gasoline","A/T","Black","Black","None reported","Yes",518,6.3,8,56000,44850
"Lexus","LX 570 Three-Row",2020,"Gasoline","A/T","Silver","Beige","None reported","Yes",383,5.7,8,59419,73000
"Kia","Stinger GT2",2018,"Gasoline","8-Speed A/T","Red","Black","None reported","Yes",365,3.3,6,69100,32500
"Nissan","GT-R Premium",2021,"Gasoline","6-Speed Automatic with Auto-Shift","Bayside Blue","Gray","None reported","Yes",332.283838699594,3.8,6,22185,131999
"Chevrolet","Trailblazer SS",2008,"Gasoline","A/T","White","Black","None reported","Yes",390,6,8,29586,47900
"Chevrolet","Silverado 2500 WT",2021,"Gasoline","Automatic","Silver Ice Metallic","Jet Black","None reported","Yes",332.283838699594,6.6,6,63866,41885
"Chevrolet","Suburban LTZ",2016,"Gasoline","6-Speed Automatic","Tungsten Metallic","Cocoa / Dune","","No",332.283838699594,5.3,6,135484,29748
"Mercedes-Benz","E-Class E 350",2014,"Gasoline","7-Speed A/T","Silver","Black","At least 1 accident or damage reported","Yes",302,3.5,6,78500,17900
"BMW","M3 Base",2012,"Gasoline","7-Speed A/T","Silver","Red","","No",414,4,8,7982,51900
"Bentley","Continental GT V8",2022,"Gasoline","Automatic","Onyx Black","Beluga","None reported","No",332.283838699594,3.71083587046776,6,1795,269991
"Volkswagen","Golf R Base",2022,"Gasoline","7-Speed A/T","White","Blue","None reported","Yes",315,2,4,1067,48000
"Ford","Explorer Limited",2017,"Gasoline","6-Speed A/T","Gray","Black","None reported","Yes",290,3.5,6,152000,15499
"Honda","Odyssey LX",2011,"Gasoline","A/T","Purple","Unknown","None reported","Yes",248,3.5,6,185000,8900
"Dodge","Ram 2500 SLT Mega Cab",2007,"Diesel","A/T","Red","Gray","None reported","Yes",350,6.7,6,97724,19998
"Honda","Civic Sport",2020,"Gasoline","Automatic CVT","Red","Black","","No",332.283838699594,2,6,22227,25980
"Honda","Civic LX",2016,"Gasoline","A/T","Blue","Black","None reported","Yes",158,2,4,111000,13000
"Ford","F-250 XLT",2019,"E85 Flex Fuel","6-Speed A/T","White","Gray","None reported","Yes",385,6.2,8,32268,46500
"Nissan","Pathfinder SV",2019,"Gasoline","Automatic","Gray","Black","None reported","No",332.283838699594,3.71083587046776,6,122009,18998
"Land","Rover Range Rover HSE SWB",2020,"Hybrid","A/T","Black","Black","None reported","Yes",395,3,6,57785,63995
"BMW","M3 Base",2002,"Gasoline","6-Speed M/T","Silver","Black","At least 1 accident or damage reported","Yes",333,3.2,6,204884,21500
"Hummer","H2 Base",2003,"Gasoline","A/T","White","Brown","At least 1 accident or damage reported","Yes",316,6,8,179400,15000
"Mazda","RX-8 R3",2009,"Gasoline","6-Speed M/T","Red","Black","None reported","Yes",232,1.3,6,57000,14000
"Lexus","LX 570 Three-Row",2021,"Gasoline","A/T","Green","Brown","None reported","Yes",383,5.7,8,25997,87000
"Chevrolet","Suburban Z71",2022,"Gasoline","Automatic","Summit White","Jet Black","None reported","Yes",332.283838699594,5.3,6,36555,64288
"Mercedes-Benz","S-Class S 580 4MATIC",2023,"Gasoline","9-Speed Automatic","Black","Black","None reported","Yes",332.283838699594,4,6,989,122950
"Chevrolet","Corvette Base",2007,"Gasoline","Transmission w/Dual Shift Mode","Red","Gray","None reported","Yes",400,6,8,28514,32000
"Ford","Mustang GT Premium",2019,"Gasoline","10-Speed A/T","Red","Gray","None reported","Yes",460,5,8,10400,40000
"Chevrolet","Equinox Premier w/2LZ",2020,"Gasoline","9-Speed Automatic","Iridescent Pearl Tricoat","Jet Black","At least 1 accident or damage reported","No",332.283838699594,2,6,51133,25800
"Chevrolet","Camaro Z28",1999,"Gasoline","A/T","White","White","None reported","Yes",305,5.7,8,58800,15000
"Land","Rover Discovery HSE",2018,"Gasoline","8-Speed A/T","Gray","Black","None reported","Yes",340,3,6,85000,33000
"Jeep","Wrangler SE",2000,"Gasoline","5-Speed M/T","Black","Black","None reported","Yes",120,2.5,4,95200,11999
"Toyota","Highlander XLE",2015,"Gasoline","A/T","Silver","Gray","At least 1 accident or damage reported","Yes",270,3.5,6,68575,26000
"Chevrolet","Corvette Grand Sport",2011,"Gasoline","6-Speed A/T","Red","Black","None reported","Yes",430,6.2,8,12300,45000
"Chevrolet","Corvette Stingray",2018,"Gasoline","8-Speed A/T","White","Red","None reported","Yes",455,6.2,8,13900,54490
"Mercedes-Benz","SLK-Class SLK230 Kompressor",2001,"Gasoline","A/T","Silver","Black","None reported","Yes",190,2.3,4,58800,9000
"Nissan","Juke NISMO RS",2016,"Gasoline","6-Speed M/T","Black","Black","At least 1 accident or damage reported","Yes",215,1.6,4,30700,21500
"Porsche","911 Carrera C2S",2005,"Gasoline","6-Speed M/T","Silver","Black","None reported","Yes",355,3.8,6,104000,44800
"Chevrolet","Colorado LT",2019,"Gasoline","Automatic","Red","Jet Black","At least 1 accident or damage reported","Yes",332.283838699594,3.6,6,139116,24899
"Porsche","Macan S",2019,"Gasoline","7-Speed A/T","Blue","Blue","At least 1 accident or damage reported","Yes",348,3,6,36700,48990
"Mercedes-Benz","GLE 350 Base 4MATIC",2022,"Gasoline","9-Speed A/T","White","Beige","None reported","Yes",255,2,4,24500,82150
"Toyota","Land Cruiser Base",2017,"Gasoline","A/T","Black","Brown","At least 1 accident or damage reported","Yes",381,5.7,8,65000,65000
"BMW","X6 xDrive40i",2021,"Hybrid","Automatic","Mineral White","Black","None reported","No",332.283838699594,3.71083587046776,6,27654,61998
"Rivian","R1S Adventure Package",2023,"","A/T","Black","Black","None reported","Yes",835,3.71083587046776,6,542,92500
"Toyota","Highlander Platinum",2020,"Gasoline","8-Speed A/T","Blue","Black","None reported","Yes",295,3.5,6,41000,38700
"Mercedes-Benz","SL-Class SL 63 AMG",2011,"Gasoline","7-Speed A/T","White","Black","At least 1 accident or damage reported","Yes",518,6.3,8,47400,41000
"Ford","Thunderbird Deluxe",2002,"Gasoline","A/T","Yellow","Black","None reported","Yes",252,3.9,8,40110,18500
"RAM","2500 Big Horn",2014,"Gasoline","6-Speed A/T","Silver","Unknown","None reported","Yes",410,6.4,8,124700,30000
"Ford","F-350 XLT",2013,"E85 Flex Fuel","A/T","Black","Gray","At least 1 accident or damage reported","Yes",316,6.2,8,31000,35000
"Toyota","RAV4 Prime XSE",2022,"Plug-In Hybrid","A/T","Gray","Black","None reported","Yes",302,2.5,4,7100,49000
"Jeep","Grand Cherokee Limited",2018,"Gasoline","8-Speed Automatic","Granite Crystal Clearcoat Metallic","Black","None reported","No",332.283838699594,3.6,6,91677,26816
"Ford","Focus SE",2009,"Gasoline","A/T","White","Black","None reported","Yes",132,2,4,107500,9500
"Porsche","911 Carrera 4 GTS",2023,"Gasoline","8-Speed A/T","Beige","Brown","None reported","Yes",473,3,6,1518,194965
"Chevrolet","Corvette Stingray w/2LT",2023,"Gasoline","8-Speed A/T","White","Red","None reported","Yes",490,6.2,8,5200,88900
"Ford","F-150 XLT SuperCab",1999,"Gasoline","A/T","White","Gray","None reported","Yes",220,4.6,8,48054,9500
"Porsche","Macan Base",2018,"Gasoline","Transmission w/Dual Shift Mode","Blue","Beige","None reported","Yes",252,2,4,87500,28000
"Acura","ZDX Base",2012,"Gasoline","6-Speed A/T","White","Gray","None reported","Yes",300,3.7,6,106335,19000
"Chevrolet","Suburban Premier",2017,"Gasoline","6-Speed Automatic","Siren Red Tintcoat","Jet Black","At least 1 accident or damage reported","Yes",332.283838699594,5.3,6,133598,29999
"Chevrolet","Traverse Premier",2018,"Gasoline","9-Speed Automatic","Silver Ice Metallic","Jet Black","None reported","Yes",332.283838699594,3.6,6,68455,30989
"Mercedes-Benz","E-Class E 400",2018,"Gasoline","A/T","White","Beige","None reported","Yes",329,3,6,28690,38880
"BMW","M3 Base",2012,"Gasoline","7-Speed A/T","Black","Red","At least 1 accident or damage reported","Yes",414,4,8,83000,31000
"Ford","F-250 XLT",2019,"Diesel","6-Speed A/T","Blue","Unknown","None reported","Yes",450,6.7,8,38600,54500
"Toyota","Highlander SE",2019,"Gasoline","A/T","Red","Beige","At least 1 accident or damage reported","Yes",295,3.5,6,92000,30000
"Saturn","Sky Red Line",2009,"Gasoline","5-Speed M/T","Blue","Black","At least 1 accident or damage reported","Yes",260,2,4,134000,9500
